"This feature has not been implemented yet. Please follow our <a class=""c-on-dark"" style=""text-decoration: underline"" href=""https://github.com/DivanteLtd/vue-storefront/issues"">Roadmap</a> for the details","Essa funcionalidade não foi implementada ainda! Por favor siga nosso <a class=""c-on-dark"" style=""text-decoration: underline"" href=""https://github.com/DivanteLtd/vue-storefront/issues"">Planejamento</a> para detalhes"
"Newsletter successfully subscribed. Thank you!","Você se inscreveu com sucesso na nossa Newsletter. Obrigado!"
"You have already subscribed our newsletter","Você já está inscrito na nossa Newsletter"
"Email field is empty","Campo de E-mail está vazio"
"Resetting the password ... ","Resetando sua senha... "
"Error while sending reset password e-mail","Ocorreu um erro ao enviar o e-mail de recuperação de senha"
"Reset password feature does not work while offline!","Funcionalidade de Recuperação de Senha não funciona sem conexão de internet!"
"Authorization in progress ...","Autorização em progresso ..."
"You are logged in!","Você está conectado!"
"This feature is not implemented yet :( Newsletter is on our roadmap - issue #200!","Essa funcionalidade ainda não foi implementada :( Newsletter está em nosso planejamento - issue #200!"
"Please fix the validation errors","Por favor corrija os erros de validação"
"You have been successfully subscribed to our newsletter!","Você foi inscrito com sucesso em nossa Newsletter!"
"Everything new","Tudo novo"
"Get inspired","Se inspire"
"Size guide","Guia de Tamanho"
"Add to favorite","Adicionar aos Favoritos"
"Add to compare","Adicionar para Comparação"
"Product details","Detalhes do Produto"
"Filters","Filtros"
"Product price is unknown, product cannot be added to the cart!","Preço do Produto é desconhecido, produto não pode ser adicionado ao carrinho!"
"You're logged in as ","Você está logado como "
"My account","Minha conta"
"My Account","Minha Conta"
"Logout","Sair"
"Enter your email to receive instructions on how to reset your password.","Informe um e-mail para receber as instruções de como recuperar sua senha."
"Reset password","Recuperação de senha"
"or","ou"
"return to log in","Voltar para tela de login"
"Back to login","Voltar para Login"
"We've sent password reset instructions to your email. Check your inbox and follow the link.","Nós enviamos um e-mail com instruções de como recuperar sua senha. Verifique sua Caixa de Entrada e clique no link."
"Log in","Entrar"
"Remember me","Lembrar de mim"
"Forgot the password?","Esqueceu a senha?"
"Log in to your account","Logar na sua conta"
"You must accept the terms and conditions.","Você deve aceitar os termos e condições."
"Register","Criar uma conta"
"register an account","criar uma conta"
"Register an account","Criar uma conta"
"login to your account","Entrar na sua conta"
"Filter","Filtro"
"Color","Cor"
"Size","Tamanho"
"Price","Preço"
"Order Summary","Resumo do Pedido"
"Safety","Seguro"
"Shipping","Entrega"
"Payment","Pagamento"
"Returns","Retornar"
"Review order","Revisão do Pedido"
"Please check if all data are correct","Por favor verifique se todos os dados informados estão corretos "
"I agree to","Eu concordo com"
"Terms and conditions","Termos e condições"
"Place the order","Enviar o pedido"
"Edit payment","Editar pagamento"
"We will send you the invoice to given e-mail address","Nós iremos enviar para você a fatura no e-mail informado "
"Payment method","Método de pagamento"
"Go review the order","Ir para revisão do pedido"
"Phone number may be needed by carrier","Telefone pode ser necessário pelo método de entrega"
"Personal Details","Detalhes Pessoais"
"Edit personal details","Editar dados pessoais"
"Continue to shipping","Continuar para entrega"
"We will send you details regarding the order","Nós iremos enviar um e-mail para você com os detalhes do pedido"
"The new account will be created with the purchase. You will receive details on e-mail.","Sua nova conta será criada junto com o pedido. Você recebará os detalhes no e-mail."
"Qty","Qtd"
"Edit shipping","Editar entrega"
"Ship to my default address","Enviar para meu endereço padrão"
"Shipping method","Método de Entrega"
"Continue to payment","Continuar para Pagamento"
"Departments","Departamentos"
"Women fashion","Moda Feminina"
"Men's fashion","Moda Masculina"
"Kidswear","Moda Infantil"
"Home","Início"
"Orders","Pedidos"
"Track my order","Rastrear meu pedido"
"Delivery","Entrega"
"Return policy","Política de Devolução"
"Customer service","Serviço de Atendimento ao Cliente"
"Contact us","Entre em contato"
"About us","Sobre nós"
"Store locator","Localizador de lojas"
"United States (US)","Estados Unidos (US)"
"Legal notice","Aviso Legal"
"Privacy policy","Política de Privacidade"
"Subscribe to the newsletter and receive a coupon for 10% off","Inscreva-se em nossa Newsletter e receba um cupom para 10% desconto"
"Subscribe","Inscreva"
"Return to shopping","Voltar para loja"
"Login to your account","Logar para sua conta"
"You are logged in as","Você logou como"
"Edit","Editar"
"Shopping cart","Carrinho de compras"
"Your shopping cart is empty.","Seu carrinho de compra está vazio."
"Don't hesitate and","Não hesite e"
"browse our catalog","visualize nosso catálogo"
"to find something beautiful for You!","para encontrar algo bonito para Você!"
"Shopping summary","Resumo da compra"
"Subtotal inc. tax","Subtotal c/ imposto"
"Total inc. tax","Total c/ imposto"
"Go to checkout","Finalizar Compra"
"Remove","Remover"
"My newsletter","Minha newsletter"
"Edit newsletter preferences","Editar preferências de newsletter"
"General agreement","Acordo geral"
"Preferences","Preferências"
"Cancel","Cancelar"
"Update my preferences","Atualizar minhas preferências"
"My profile","Meu perfil"
"Edit your profile","Editar seu perfil"
"Update my profile","Atualizar meu perfil"
"My shipping details","Meus detalhes de entrega"
"Edit your shipping details","Editar detalhes de entrega"
"Update my shipping details","atualizar meus detalhes de entrega"
"Country","País"
"Erin Recommends","Erin Recomenda"
"Similar products","Produtos parecidos"
"No results were found.","Nenhum resultado foi encontrado."
"Type what you are looking for...","Digite o que você está buscando..."
"Magazine","Revista"
"Sale","Promoção"
"My orders","Meus pedidos"
"My loyalty card","Meu cartão de fidelidade"
"My product reviews","Minhas avaliações de produtos"
"Wishlist","Lista de Desejos"
"Your wishlist is empty.","Sua lista de desejos está vazia."
"Add to cart","Adicionar ao carrinho"
"Select color ","Selecione uma cor "
"See details","Veja detalhes"
"We use cookies to give you the best shopping experience.","Nós utilizamos cookies para dar a você a melhor experiência de compra."
"Home Page","Página Inicial"
"Newsletter","Newsletter"
"Sign up to our newsletter and receive a coupon for 10% off!","Cadastre-se na nossa newsletter e receba um cupom de 10% de desconto!"
"Quantity","Quantidade"
"Price ","Preço "
"Select size ","Selecione o tamanho "
"Checkout","Finalizar Compra"
"Print This Page","Imprimir Essa Página"
"You have no items to compare.","Você não possui itens para comparar."
"New Luma Yoga Collection","Nova Coleção Luma Yoga"
"We can't find the page","Não encontramos a página"
"Unfortunately we can't find the page you are looking for.","Infelizmente não conseguimos encontrar a página que você está procurando."
"If you need an assistance you can drop us a line on","Caso precise de alguma ajuda você pode nos deixar uma mensagem"
"a chat","no chat"
"or write to us through","ou escrever para nos pela"
"a contact page","página de contato"
"You can also use","Você també pode usar"
"search","a busca"
"to find product you were looking for.","para achar o produto que você está procurando."
"See our bestsellers","Ver os mais vendidos"
"Thank you!","Obrigado!"
"Thank you for placing an order.","Obrigado por finalizar o pedido."
"Your order has been sent to the server and will be immediately processed","Seu pedido foi enviado ao servidor e será imediatamente processada"
"Your order will be sent to the server as soon as you connect to the Internet and then confirmed regarding the stock quantities of selected items","Seu pedido será enviado ao servidor assim que você tiver acesso a Internet e iremos confirmar a quantidade solicitada dos produtos selecionados"
"You are offline, some of the functionalities are limited","Você está sem Internet, algumas funcionalidades estão limitadas"
"Search","Busca"
"Help","Ajuda"
"Go to Facebook","Ir para Facebook"
"Go to Instagram","Ir para Instagram"
"Go to Pinterest","Ir para Pinterest"
"Go to Youtube","Ir para Youtube"
"Subtotal incl. tax","Subtotal c/ imposto"
"Cash on delivery","Pagamento na entrega"
"DPD Courier","DPD Método de Entreda"
"Grand total","Total"
"I accept ","Eu aceito "
"terms and conditions","termos e condições"
"Use my billing data","Usar meus dados de cobrança"
"I want to generate an invoice for the company","Eu quero criar uma fatura para uma empresa"
"Field is required","Campo é obrigatório"
"Field is required.","Campo é obrigatório."
"Name must have at least 3 letters.","Nome deve ter ao menos 3 letras."
"Zip-code must have at least 3 letters.","CEP precisa ter ao menos 3 letras."
"I want to create an account'","Eu quero criar uma conta'"
"Copy address data from shipping","Copiar endereço dos dados de entrega"
"Tax identification number must have at least 3 letters.","CPF/CNPJ precisa ter ao menos 3 caracteres."
"Please provide valid e-mail address.","Por favor informe um e-mail válido."
"Use my company's address details","Utilizar meus dados de pessoa jurídica."
"Passwords must be identical","Senhas precisam ser iguais"
"Tax ID must have at least 3 letters","CPF/CNPJ precisa ter ao menos 3 caracteres"
"Subscribe to magazine","Inscreva-se na resvista"
"E-mail address","Endereço de E-mail"
"Save product","Salvar produto"
"Find the right sporting clothes for all situations","Encontre as roupas de esporte certas para todas as situações"
"E-mail address *","Endereço de E-mail *"
"Password *","Senha *"
"You did not sign in correctly or your account is temporarily disabled.","Dados de acesso incorretos ou sua conta está temporariamente desativada."
"First name","Nome"
"Last name","Sobrenome"
"Email address","Endereço E-mail"
"Change my password","Mudar minha senha"
"I have a company and want to receive an invoice for every order","Eu possuo uma empresa e quero receber uma fatura para todos os pedidos"
"Company name *","Nome Fantasia *"
"Street name *","Endereço *"
"House/Apartment number *","Número *"
"City *","Cidade *"
"Zip-code *","CEP *"
"Tax ID *","CPF/CNPJ *"
"State / Province","Estado"
"City","Cidade"
"Phone Number","Telefone"
"House/Apartment number","Número"
"Street name","Endereço"
"Zip-code","CEP"
"Current password *","Senha atual *"
"New password *","Nova senha *"
"Repeat new password *","Repetir senha *"
"Passwords must be identical.","Senhas devem ser idênticas."
"First name *","Nome *"
"Last name *","Sobrenome *"
"Repeat password *","Repetir senha *"
"Email address *","Endereço de E-mail *"
"I want to create an account","Eu quero criar uma conta"
"Tax identification number *","CPF/CNPJ *"
"You're logged out","Você foi desconectado"
"No products found!","Nenhum produto encontrado!"
"Erin recommends","Erin recomenda"
"Compare Products","Comparar Produtos"
"404 Page Not Found","404 Página Não Encontrada"
"Error with response - bad content-type!","Erro na resposta do servidor - bad content-type!"
"Unhandled error, wrong response format!","Erro desconhecido, formato de retorno errado!"
"Cash On Delivery","Pagamento Na Entrega"
"Fixed","Fixado"
"The real payment methods will be implemented soon. Please kindly take a look at https://github.com/DivanteLtd/vue-storefront/issues for our Roadmap.","Os métodos de pagamentos reais serão implementados em breve. Por favor de uma lida em https://github.com/DivanteLtd/vue-storefront/issues para saber o Planejamento."
"Placing Order","Salvando Pedido"
"Open my account","Abrir minha conta"
"Open microcart","Abrir mini-carrinho"
"Open wishlist","Abrir lista de desejos"
"Open search panel","Abrir painel de busca"
"Open menu","Abrir menu"
"Show subcategories","Mostrar subcategorias"
"Back","Voltar"
"Close","Fechar"
"View all","Ver tudo"
"Create a new account","Criar uma nova conta"
"I accept terms and conditions","Eu aceito os termos e condições"
"I want to receive a newsletter, and agree to its terms","Eu quero receber novidades, e concordo com os termos"
"Men","Masculino"
"Women","Faminino"
"Kids","Infantil"
"Use my company's address details","Usar dados de pessoa jurídica"
"Tax ID must have at least 3 letters","CPF/CNPJ deve possuir ao menos 3 caracteres"
"No such entity with cartId = null","Nenhuma entidade com cartId = null"
"Tax ID must have at least 3 letters.","CPF/CNPJ deve possuir ao menos 3 caracteres."
"Country *","País *"
"The password doesn't match this account.","A senha não corresponde com essa conta."
"Toggle password visibility","Alternar visibilidade da senha"
"You've entered an incorrect coupon code. Please try again.","Você informou um código de cupom inválido. Por favor tente novamente."
"Add a discount code","Adicionar cupom de desconto"
"Discount code","Código de desconto"
"Add discount code","Aplicar"
"color_filter","Cor"
"size_filter","Tamanho"
"price_filter","Preço"
"erin_recommends_filter","Erin Recomenda"
"Select No","Seleciona Não"
"Select Yes","Seleciona Sim"
"Order ID","ID do Pedido"
"Date and time","Data e hora"
"Author","Autor"
"Value","Valor"
"Type","Tipo"
"Status","Status"
"Purchase","Compra"
"View order","Ver pedido"
"Remake order","Refazer pedido"
"No orders yet","Nenhum pedido ainda"
"Order #","Pedido #"
"Items ordered","Itens do pedido"
"Product Name","Nome do Produto"
"SKU","SKU"
"Subtotal","Subtotal"
"Tax","Imposto"
"Discount","Desconto"
"Order informations","Informação do Pedido"
"Shipping address","Endereço de Entrega"
"Billing address","Endereço de Cobrança"
"not authorized","não autorizado"
"Internal Application error while refreshing the tokens. Please clear the storage and refresh page.", "Erro Interno da Aplicação ao atualizar os tokens. Por favor limpe o cache do seu navegador e atualize a página."
"Proceed to checkout","Ir para Finalização de Compra"
"OK","OK"
