"Edit newsletter preferences","Editar preferências da newsletter"
"Edit payment","Editar pagamento"
"Edit personal details","Editar infromação pessoal"
"Edit profile","Editar perfil"
"Edit shipping","Editar envio"
"Edit your profile","Editar o teu perfil"
"Edit your shipping details","Editar a tua informação de envio"
"Edit","Editar"
"Email address *","Endereço de email *"
"Email address","Endereço de email"
"Email has successfully been sent.","O email foi enviado com sucesso"
"English","Inglês"
"Enter your email address. After submit you will receive an email with an reset-link.","Insere o teu endereço de email. Irás receber um email com o link de recuperação."
"Erin recommends","Erin recomenda"
"Error while sending reset password e-mail","Houve um erro no envio do email de recuperação da password"
"Error","Erro"
"Everything new","Só novidades"
"Expires at","Termina a"
"Extension developers would like to thank you for placing an order!","Os desenvolvedores de extensões gostariam de te agradecer pela tua encomenda!"
"Features","Características"
"Female","Mulher"
"Field is required","Preenchimento obrigatório"
"Filter by categories","Filtrar por categorias"
"Filter by categories","Filtrar por categorias"
"Filter {label}","Filtro {label}"
"Filter","Filtro  "
"Filters","Filtros"
"First name","Primeiro nome"
"Forgot the password?","Não te lembras da password?"
"Forgot your house number?","Não te lembras do número da porta?"
"Gender","Gênero"
"General agreement","Acordo geral"
"German","Alemão"
"Germany","Alemanha"
"Get inspired","Inspira-te"
"Get the Impericon Newsletter & and get yourself a 5€ gift.","Recebe a Newsletter Impericon e oferece 5€ a ti mesmo. "
"Get your 5€ Voucher","Recebe o teu voucher de 5€"
"Give a feedback","Dá um feedback"
"Go review the order","Faz uma review da encomenda"
"Go to Facebook","Vai para o Facebook"
"Go to Instagram","Vai para o Instagram"
"Go to Pinterest","Vai para o Pinterest"
"Go to Youtube","Vai para o Youtube"
"Go to checkout","Terminar encomenda"
"Help","Ajuda"
"Hi {firstname}","Olá {firstname}"
"Home","Casa"
"House/Apartment number *","Número da porta *"
"House/Apartment number","Número da porta"
"How did you like it?","O que achas-te?"
"I accept terms and conditions","Eu aceito os termos e condições"
"I accept","Eu aceito"
"I agree to","Eu concordo com"
"I have a company and want to receive an invoice for every order","Eu tenho uma empresa e quero receber fatura de todas as encomendas"
"I have read and agree with the {terms}","{policy} e {return}."
"I want to create an account","Quero criar uma conta"
"I want to create an account'","Quero criar uma conta'"
"I want to generate an invoice for the company","Quero criar uma fatura para a empresa"
"I want to receive a newsletter","Quero receber a newsletter"
"I want to receive a newsletter","e concordas com os termos"
"If you need assistance you can drop {link}.","Se precisares de apoio vai aqui {link}."
"In sale","Em saldos"
"In stock & shippable","Em stock e disponível para envio"
"Instant Checkout","Pagamento Instantâneo"
"Internal Server Error 500","Internal Server Error 500"
"Invalid characters.","Caracteres inválidos."
"Italian","Italiano"
"Italy","Itália "
"Items ordered","Itens encomendados"
"Kidswear","Roupa de crinça"
"Last name","Último nome"
"Last update","Última atualização"
"Latest","Recente"
"Latest","Recente"
"Leave us a 50 words review and win one of three {voucher} vouchers each month.","Deixa-nos uma review com 50 palavras e ganha um de três {voucher} vouchers todos os meses."
"Legal notice","Notificações Legais"
"Load more","Apresentar mais"
"Log in to your account","Faz login na tua conta"
"Log in","Log in"
"Login to your account","Acede à tua conta"
"Login with Facebook","Regista-te com Facebook"
"Logout of Facebook","Sair do Facebook"
"Logout","Sair"
"Magazine","Revista"
"Male","Homem"
"Men's fashion","Moda masculina"
"More info's","Mais infos"
"My Account","A minha conta"
"My Recently viewed products","Produtos vistos recentemente"
"My account","A minha conta"
"My addresses","Os meus endereços"
"My addresses","Os meus endereços"
"My coupons","Os meus cupons"
"My loyalty card","O meu cartão de fidelidade"
"My newsletter","A minha newsletter"
"My order","A minha encomenda"
"My orders","As minhas encomendas"
"My product reviews","A minhas reviews de produtos"
"My product-alerts","Os meus alertas de produtos"
"My profile","O meu perfil"
"Name must have at least 2 letters.","O nome tem de ter pelo menos 2 letras."
"Name must have at least 3 letters.","O nome tem de ter pelo menos 3 letras."
"New Luma Yoga Collection","Nova coleção Luma Yoga"
"New address","Novo endereço"
"New password *","Nova password *"
"Newsletter","Newsletter"
"No informations","Sem informações"
"No orders yet","Ainda sem encomendas"
"No products found!","Produtos não encontrados!"
"No products yet","Ainda sem produtos"
"No results found","Resulados não encontrados"
"No results were found.","Não foram encontrados resultados."
"No reviews have been posted yet. Please don't hesitate to share Your opinion and write the first review!","Ainda não fizeste nenhuma review. Não hesites em nos deixar a tua opinião e escreve uma review!"
"Not available in time","Não ficou disponível a tempo"
"Not yet an account?","Ainda não tens conta?"
"Oh great, you are already subscribed","Boa, já estás subscrito"
"Only a few left","Apenas alguns disponíveis"
"Only alphanumeric characters are allowed.","Apenas são permitidos caracteres alfanuméricos."
"Open menu","Abre menu"
"Open microcart","Abre o micro-carrinho"
"Open my account","Abrir a minha conta"
"Open search panel","Abrir painel de pesquisa"
"Open wishlist","Abrir lista de desejos"
"Order ID","ID da encomenda"
"Order Summary","Resumo da encomenda"
"Order confirmation","Confirmação de encomenda"
"Order","Encomenda"
"Order-Review","Revisão de encomenda"
"Orders","Encomendas"
"Our {department}","O nosso {department}"
"Participate now!","Participa já!"
"Password has successfully been changed","A password foi alterada com sucesso"
"Password must have at least 8 letters.","A password deve conter pelo menos 8 letras."
"Password","Password"
"Passwords must be identical","A password tem de ser igual"
"Passwords must be identical.","A password tem de ser igual."
"Payment method","Método de pagamento"
"Payment","Pagamento"
"Payments & Shipping","Pagamentos e Envio"
"Pcs.","Qtd."
"Personal Details","Dados pessoais"
"Phone Number","Número de telefone"
"Phone number may be needed by carrier","O número de telefone talvez será necessário à distribuidora"
"Place the order","Realizar encomenda"
"Please change Your search criteria and try again.","Por favor altera a tua pesquisa e tenta outra vez."
"Please check if all data are correct","Por favor confirma se toda a informação está correcta"
"Please confirm order you placed when you was offline","Por favor confirma a encomenda que fizeste enquando não estavas online. "
"Please provide valid e-mail address.","Por favor coloca um endereço de email válido."
"Please try again or contact our customer-support.","Por favor tenta outra vez ou entra em contacto com o nosso apoio ao cliente."
"Please wait","por favor, espere"
"Postcode","Código Postal"
"Price (High to low)","Preço (Mais alto para mais baixo)"
"Price (Low to high)","Preço (Mais baixo para mais alto)"
"Price","Preço"
"Price","Preço"
"Price: High to low","Preço: Mais alto para mais baixo "
"Price: Low to high","Preço: Mais baixo para mais alto"
"Privacy Policy","Política de Privacidade"
"Product Name","Nome do produto"
"Product details","Detalhes do produto"
"Product details","Detalhes do produto"
"Productdetails","Detalhes do produto"
"Products","Produtos"
"Purchase","Compra"
"Qty","Qtd"
"Quantity","Quantidade"
"Read less","Ler menos"
"Read more","Ler mais"
"Register an account","Regista uma conta"
"Register now","Regista-te agora"
"Register with Facebook","Regista-te agora com o Facebook"
"Register","Registo"
"Release date","Data de lançamento"
"Remake order","Voltar a fazer encomenda"
"Remember me","Lembras-te de mim"
"Remove discount code","Retirar desconto"
"Remove from compare","Retirar da comparação"
"Remove","Retirar"
"Repeat new password *","Repete a nova password *"
"Repeat password","Repete password"
"Request size","Tamanho pretendido"
"Reset password","Redefinir password"
"Resetting the password ...","A redefenir password ..."
"Return Instructions","Instruções para devolução"
"Return Policy","Política de devolução"
"Return to log in","Voltar ao log in"
"Return to shopping","Voltar para a loja"
"Returns","Devoluções"
"Review order","Avaliar encomenda"
"Review order","Avaliar encomenda"
"Review your order #{orderId}","Avalia a tua encomenda #{orderId}"
"Review","Review"
"Reviewrating: 1","1 - Ehhhw!"
"Reviewrating: 2","2 - Nah, sim, não, porque não."
"Reviewrating: 3","3 - Muito bom"
"Reviewrating: 4","4 - Muito fixe"
"Reviewrating: 5","5 - Espetáculo"
"Reviews","Reviews"
"SKU","SKU"
"Safety","Segurança"
"Sale","Promoção"
"Save address","Salvar endereço"
"Search","Procura"
"Searched term should consist of at least 3 characters.","O termo pesquisado deve conter pelo menos três caracteres."
"See details","Ver detalhes"
"See our bestsellers","Vê os nossos best-sellers"
"Select No","Seleciona Não"
"Select Yes","Seleciona Sim"
"Select color","Escolher cor"
"Select size","Escolher tamanho"
"Ship to my default address","Enviar para o meu endereço principal"
"Shipment tracking","Rastreio de encomenda"
"Shipping address","Morada de envio"
"Shipping method","Método de envio"
"Shipping","Envio"
"Shopping cart","Carrinho de compras"
"Shopping summary","Resumo de compras"
"Show less","Mostrar menos"
"Show subcategories","Mostrar subcategorias"
"Sign up to our newsletter and receive a coupon for 10% off!","Regista-te na nossa newsletter e recebe um desconto de 10%!"
"Similar bands:","Bandas similares:"
"Similar products","Produtos similares"
"Similar products","Produtos similares"
"Size Chart","Tabela de tamanhos"
"Size guide","Guia de tamanhos"
"Size requested","Tamanho solicitado"
"Size","Tamanho "
"Size","Tamanho"
"Something went wrong ...","Algo correu mal ..."
"Sorry  but you don't have any orders yet.
"Sorry but this competition is already over.
"Sort by","Ordenar por"
"State / Province","Cidade / Localidade"
"Status","Estado"
"Store locator","Localizador de lojas"
"Street *","Rua *"
"Street","Rua"
"Subscribe to the newsletter and receive a coupon for 10% off","Subscreve a nossa newsletter e recebe um desconto de 10%!"
"Subscribe","Subscreve"
"Subtotal","Subtotal"
"Swap navigation","Alterar navegação"
"Switch store","Mudar de loja"
"Tax ID *","Tax ID *"
"Tax ID must have at least 3 letters.","Tax ID deve conter pelo menos 3 letras."
"Tax identification number *","Número de identificação fiscal *"
"Tax identification number must have at least 3 letters.","O número de identificação fiscal deve cnter pelo menos 3 letras."
"Tax","Taxa"
"Telephone","Telefone"
"Terms and Conditions","Termos e Condições"
"Thank you for your purchase!","Obrigado pela tua encomenda!"
"Thank you. We successfully received your data and will inform you about further steps.","Obrigado. Recebemos os teus dados e iremos informar-te das próximas etapas."
"Thank you. Your email has successfully been sent.","Obrigado. O teu email foi enviado corretamente."
"The model","O modelo"
"The new account will be created with the purchase. You will receive details on e-mail.","A nova conta será criada com a compra. Vais receber todos os detalhes por e-mail."
"The server order id has been set to","O ID do pedido do servidor foi definido como"
"There are no addresses yet.","Ainda não existem endereços."
"There was an error while removing your coupon code. Please try again.","Ocorreu um erro ao remover o teu código. Tenta outra vez."
"There was an unexpected error. Please check your entered data and try again.","Ocorreu um erro inesperado.Por favor verifica a informação introduzida e tenta outra vez."
"These are your recent orders. Click for more details and options.","Estas são as tuas encomendas recentes. Clica para mais detalhes e opções."
"This is a merch product of the above-named band. We want to point out that the article description is a paraphrasing specification in consideration of the imprinted motif.","Este merch é da banda mencionada acima. Queremos salientar que a descrição do artigo é uma especificação de parafraseamento em consideração ao motivo impresso."
"This is not a valid postcode. Format: {code}","Este código postal não é válido. Formato: {code}"
"This isn't a valid field value.","Esta infromação não é válida."
"This product is out of stock.","Este produto esta esgotado."
"Toggle password visibility","Alterar visiblidade da password"
"Track my order","Seguir a minha encomenda"
"Type what you are looking for...","Diz-nos o que procuras..."
"Type your opinion","Diz-nos a tua opinião"
"Type","Tipo"
"Unfortunately we can't find the page you are looking for.","Infelizmente não conseguimos encontrar a página que procuras."
"United States","Estados Unidos"
"Unset {{label}} filter","Remover {{label}} filtro"
"Update my preferences","Atualizar as minhas preferências"
"Update my profile","Atualizar o meu perfil"
"Update my shipping details","Atualizar os meus detalhes de envio"
"Use a valid date.","Usa uma data válida"
"Use as my default billing address","Usar como minha morada de faturação principal"
"Use as my default shipping address","Usar como minha morada de envio principal"
"Use my billing data","Usar os meus dados de faturação"
"Use my company's address details","Usar a morada da minha empresa"
"Use my company's address details","Usar a morada da minha empresa"
"VAT number","Iva"
"Value","Valor"
"View all {department}","Ver todos {department}"
"View all","Ver todos"
"View order","Ver encomenda"
"We are going to reach out to you as soon as possible.","Iremos contactar-te assim que possível."
"We are sorry you failed multiple times. You can contact our support for help.","Pedimos desculpa mas erraste várias vezes. Podes contactar o nosso apoio ao cliente para obter ajuda. "
"We are using cookies to give you the best experience on our site.","O nosso site usa cookies para te dar uma melhor experiência."
"We can't find the page","Não conseguimos encontrar a página"
"We found other products you might like","Encontramos outro produto que talvez te agrade"
"We will send you details regarding the order","Vamos enviar-te informação relacionada com a tua encomenda"
"We will send you the invoice to given e-mail address","Vamos enviar-te a fatura para o e-mail associado"
"We've noticed Internal Server Error while rendering this request.","Houve um Erro no Servidor da Internet durante este pedido."
"We've sent password reset instructions to your email. Check your inbox and follow the link.","Enviamos as instruções de recuperação da password para o teu email. Vê a tua caixa de email e usa o link enviado."
"What we can improve?","O que podemos melhorar?"
"Which size fits me?","Qual o melhor tamanho para mim?"
"Wishlist","Lista de Desejos"
"Women fashion","Moda feminina"
"Write a product review of your last orders products.","Escreve uma review de produto de uma das tuas últimas encomendas."
"Write a review and get a {voucher} voucher!","Escreve uma review e recebe um {voucher} voucher!"
"You are logged in as","Entraste como"
"You are offline","algumas da funcionalidades estão limitadas"
"You aren't subscribed to any product alerts.","Não estas subscrito em nenhuns alertas de produto."
"You can also use {link} to find anything you were looking for.","Também podes usar {link} para encontrar o que estavas a procura."
"You can find us on","Podes encontrar-nos em"
"You can log to your account using e-mail and password defined earlier. On your account you can <b>edit your profile data","</b> verifica <b>o histórico de transações"
"You can manage your subscription in your {account-settings}.","Podes gerenciar a tua subscrição em {account-settings}."
"You have been successfully subscribed to our newsletter!","A subscrição da newsletter foi bem sucedida!"
"You have been successfully unsubscribed from our newsletter!","O cancelamento da newsletter foi bem sucedido!"
"You have no items to compare.","Não tens itens para comparar."
"You have successfuly placed the order. You can check status of your order by using our <b>delivery status</b> feature. You will receive an order confirmation e-mail with details of your order and a link to track its progress.","A tua encomenda foi feita com sucesso. Podes ver o seu estado em <b>estado de encomenda</b>. Irás receber um e-mail de confirmação e com o respetivo número de rastreio da encomenda."
"You may like these too","Talvez gostes destes também"
"You must accept the terms and conditions.","Tens de aceitar os termos e condições."
"You successfully subscribed yourself to this products stock notifications. You will receive updates about this product in future.","Subscreveste as notificações de stock deste produto. Vais começar a receber alertas no futuro."
"You successfully unsupscripted for this stock notification.","Cancelaste com sucesso esta notificação de stock."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Vais receber um email de confirmação de encomenda, com todos os detalhes e respetivo número de rastreio. "
"You're logged out","Entraste"
"You're subscribed to the following products and will be notified as soon as they are back in stock.","Subscreveste os seguintes produtos e serás notificado assim que voltarem a estar disponíveis."
"You've entered an incorrect coupon code. Please try again.","Colocaste um código incorreto. Por favor tenta com outro."
"You've entered an incorrect coupon code. Please try again.","Colocaste um código incorreto. Por favor tenta com outro."
"Your Account","A tua conta"
"Your Google reCAPTCHA validation is invalid.","A tua validação Google reCAPTCHA está incorrecta."
"Your account","A tua conta"
"Your coupon has been removed.","O teu cupom foi removido."
"Your coupon has been successfully applied.","O teu cupom foi aplicado correctamente."
"Your email address","O teu endereço de email"
"Your feedback is important for us. Let us know what we could improve.","O teu feedback é importante para nós. Diz-nos o que podes melhorar."
"Your order has been received.","Recebemos a tua encomenda."
"Your order-number is:","O número da tua encomenda é:"
"Your purchase","A tua compra"
"Your revocation is now in progress.","O teu cancelamento está a ser processado."
"Your shopping cart is empty.","O teu carrinho está vazio."
"Your wishlist is empty.","A tua lista de desejos está vazia."
"Zip-code *","Código postal *"
"Zip-code must have at least 3 letters.","O código postal deve conter pelo menos 3 letras."
"Zip-code","Código postal"
"account settings","configurações da conta"
"as low as","tão baixo quanto"
"browse our catalog","Vê o nosso catálogo"
"color","cor"
"excl.","excl."
"incl.","incl."
"items per page","itens por página"
"items","itens"
"login","login"
"or write to us through","ou escreve-nos através"
"or","ou"
"orderStatus_canceled","Cancelado"
"orderStatus_complete","Enviado"
"orderStatus_pending","Pendente"
"orderStatus_preorder","Preorder"
"orderStatus_processing","Em processamento"
"our search","a nossa pesquisa"
"search","procura"
"size","tamanho"
"to find something beautiful for You!","para encontrares algo bonito para Ti!"
"us a line here","usa uma linha aqui"
"{count} items","{count} itens"
"{incl} {rate}% VAT","{incl} {rate}% IVA"
"{name} is {height} tall and wears size {size}.","FOR BOYS: O {name} têm {height} de altura e veste o tamanho {size}. FOR GIRLS: A {name} têm {height} de altura e veste o tamanho {size}."
