"I want to create an account'","Voglio creare un account'"
"I want to generate an invoice for the company","Voglio emettere una fattura per l'azienda"
"I want to receive a newsletter","Voglio ricevere una newsletter"
"I want to receive a newsletter","e ne accetta le condizioni"
"If you need assistance you can drop {link}.","Se hai bisogno di assistenza puoi inviare {link}."
"In sale","In offerta"
"In stock & shippable","In stock e disponibile per la spedizione"
"Instant Checkout","Checkout immediato"
"Internal Server Error 500","Errore interno del server 500"
"Invalid characters.","Caratteri non validi."
"Italian","Italiano"
"Italy","Italia"
"Items ordered","Articoli ordinati"
"Kidswear","Abbigliamento per bambini"
"Last name","Cognome"
"Last update","Ultimo aggiornamento"
"Latest","Novità"
"Latest","Novità"
"Leave us a 50 words review and win one of three {voucher} vouchers each month.","Lascia una recensione di almeno 50 parole e vinci uno di tre coupon {voucher} ogni mese."
"Legal notice","Avviso legale"
"Limited","Edizione limitata"
"Load more","Carica altro"
"Log in to your account","Accedi al tuo account"
"Log in","Accedi"
"Login to your account","Accedi al tuo account"
"Login with Facebook","Accedi con Facebook"
"Logout of Facebook","Logout di Facebook"
"Logout","Logout"
"Magazine","Magazine"
"Male","Maschio"
"Men's fashion","Moda uomo"
"More info's","Maggiori informazioni"
"My Account","Il mio account"
"My Recently viewed products","I prodotti che ho visto di recente"
"My account","Il mio account"
"My addresses","I miei indirizzi"
"My addresses","I miei indirizzi"
"My coupons","I miei coupon"
"My loyalty card","La mia carta fedeltà"
"My newsletter","La mia newsletter"
"My order","Il mio ordine"
"My orders","I miei ordini"
"My product reviews","Le mie recensioni dei prodotti"
"My product-alerts","I miei avvisi sui prodotti"
"My profile","Il mio profilo"
"Name must have at least 2 letters.","Il nome deve avere almeno 2 lettere."
"Name must have at least 3 letters.","Il nome deve avere almeno 3 lettere."
"New Luma Yoga Collection","Nuova collezione Luma Yoga"
"New address","Nuovo indirizzo"
"New password *","Nuova password *"
"New","Nuovo"
"Newsletter","Newsletter"
"No informations","Nessuna informazione"
"No orders yet","Ancora nessun ordine"
"No products found!","Nessun prodotto trovato!"
"No products yet","Nessun prodotto ancora"
"No results found","Nessun risultato trovato"
"No results were found.","Non sono stati trovati risultati."
"No reviews have been posted yet. Please don't hesitate to share Your opinion and write the first review!","Non sono state ancora pubblicate recensioni. Non esitare a condividere la Tua opinione e a scrivere la prima recensione!"
"Not available in time","Non disponibile in tempo"
"Not yet an account?","Non hai ancora un account?"
"Oh great, you are already subscribed","Oh fantastico, hai già effettuato la registrazione!"
"Only a few left","Ne sono rimasti pochi"
"Only alphanumeric characters are allowed.","Sono ammessi solo caratteri alfanumerici."
"Open menu","Apri il menu"
"Open microcart","Apri il mini-carrello"
"Open my account","Apri il mio account"
"Open search panel","Apri il pannello di ricerca"
"Open wishlist","Apri la lista dei desideri"
"Order ID","ID ordine"
"Order Summary","Riepilogo dell'ordine"
"Order confirmation","Conferma d'ordine"
"Order","Ordine"
"Order-Review","Rivedi l'ordine"
"Orders","Ordini"
"Our {department}","Il nostro {department}"
"Participate now!","Partecipa ora!"
"Password has successfully been changed","La password è stata modificata con successo"
"Password must have at least 8 letters.","La password deve avere almeno 8 lettere."
"Password","Password"
"Passwords must be identical","Le password devono essere identiche"
"Passwords must be identical.","Le password devono essere identiche."
"Payment method","Modalità di pagamento"
"Payment","Pagamento"
"Payments & Shipping","Pagamenti e spedizioni"
"Pcs.","Pz."
"Personal Details","Dettagli personali"
"Phone Number","Numero di telefono"
"Phone number may be needed by carrier","Il numero di telefono può essere richiesto dal corriere"
"Place the order","Effettua l'ordine"
"Please change Your search criteria and try again.","Si prega di modificare i parametri di ricerca e riprovare."
"Please check if all data are correct","Si prega di controllare se tutti i dati sono corretti"
"Please confirm order you placed when you was offline","Si prega di confermare l'ordine che hai effettuato quando eri offline"
"Please provide valid e-mail address.","Si prega di fornire un indirizzo e-mail valido."
"Please try again or contact our customer-support.","Si prega di riprovare o di contattare il nostro servizio clienti."
"Please wait","Si prega di attendere"
"Postcode","CAP"
"Preorder","Preorder"
"Price (High to low)","Prezzo (decrescente)"
"Price (Low to high)","Prezzo (crescente)"
"Price","Prezzo"
"Price","Prezzo"
"Price: High to low","Prezzo: Decrescente"
"Price: Low to high","Prezzo: Crescente"
"Privacy Policy","Informativa sulla privacy"
"Product Name","Nome del prodotto"
"Product details","Dettagli del prodotto"
"Product details","Dettagli del prodotto"
"Productdetails","Dettagli prodotto"
"Products","Prodotti"
"Purchase","Acquista"
"Qty","Q.tà"
"Quantity","Quantità"
"Read less","Leggi meno"
"Read more","Leggi più"
"Register an account","Registra un account"
"Register now","Registrati ora"
"Register with Facebook","Registrati con Facebook"
"Register","Registrati"
"Release date","Data di uscita"
"Remake order","Rifai l'ordine"
"Remember me","Ricordami"
"Remove discount code","Rimuovi il codice sconto"
"Remove from compare","Rimuovi dal confronto"
"Remove","Rimuovi"
"Repeat new password *","Ripeti la nuova password *"
"Repeat password","Ripeti la password"
"Request size","Richiedi la taglia"
"Reset password","Ripristina la password"
"Resetting the password ...","Ripristino password ..."
"Return Instructions","Istruzioni per il reso"
"Return Policy","Politica di reso"
"Return to log in","Ritorna al login"
"Return to shopping","Ritorna ad acquistare"
"Returns","Resi"
"Review order","Rivedi ordine"
"Review order","Rivedi ordine"
"Review your order #{orderId}","Rivedi il tuo ordine #{orderId}"
"Review","Recensione"
"Reviewrating: 1","1 - Ehhhhw!"
"Reviewrating: 2","2 - No, sì e no, perché no."
"Reviewrating: 3","3 - Abbastanza bello"
"Reviewrating: 4","4 - Davvero bello"
"Reviewrating: 5","5 - Fantastico!"
"Reviews","Recensioni"
"SKU","SKU"
"Safety","Sicurezza"
"Sale","Saldi"
"Save address","Salva indirizzo"
"Search","Ricerca"
"Searched term should consist of at least 3 characters.","Il termine ricercato deve essere composto da almeno 3 caratteri."
"See details","Vedi dettagli"
"See our bestsellers","Vedi i nostri bestseller"
"Select No","Seleziona No"
"Select Yes","Seleziona Sì"
"Select color","Seleziona il colore"
"Select size","Seleziona la taglia"
"Ship to my default address","Spedisci al mio indirizzo predefinito"
"Shipment tracking","Tracking della spedizione"
"Shipping address","Indirizzo di spedizione"
"Shipping method","Metodo di spedizione"
"Shipping","Spedizione"
"Shopping cart","Carrello"
"Shopping summary","Riepilogo degli acquisti"
"Show less","Mostra meno"
"Show subcategories","Mostra sottocategorie"
"Sign up to our newsletter and receive a coupon for 10% off!","Iscriviti alla nostra newsletter e ricevi un coupon sconto del 10%!"
"Similar bands:","Band simili:"
"Similar products","Prodotti simili"
"Similar products","Prodotti simili"
"Size Chart","Tabella delle taglie"
"Size guide","Guida alle taglie"
"Size requested","Taglia richiestaa"
"Size","Taglia"
"Size","Taglia"
"Something went wrong ...","Qualcosa è andato storto..."
"Sorry  but you don't have any orders yet.
"Sorry but this competition is already over.
"Sort by","Ordina per"
"Special Offer","Offerta speciale"
"State / Province","Stato / Provincia"
"Status","Stato"
"Store locator","Trova il negozio"
"Street *","Via *"
"Street","Via"
"Subscribe to the newsletter and receive a coupon for 10% off","Iscriviti alla newsletter e ricevi un coupon sconto del 10%."
"Subscribe","Iscriviti"
"Subtotal","Subtotale"
"Swap navigation","Cambia la navigazione"
"Switch store","Cambia store"
"Tax ID *","Codice Fiscale *"
"Tax ID must have at least 3 letters.","Il codice fiscale deve avere almeno 3 lettere."
"Tax identification number *","Codice Fiscale*"
"Tax identification number must have at least 3 letters.","Il codice fiscale deve avere almeno 3 lettere."
"Tax","Iva"
"Telephone","Telefono"
"Terms and Conditions","Termini e condizioni"
"Thank you for your purchase!","Grazie per il tuo acquisto!"
"Thank you","Grazie! La tua e-mail è stata inviata con successo."
"Thank you. We successfully received your data and will inform you about further steps.","Grazie. Abbiamo ricevuto con successo i tuoi dati e ti informeremo sui prossimi passi."
"The model","Il modello"
"The new account will be created with the purchase. You will receive details on e-mail.","Il nuovo account sarà creato al momento del tuo acquisto. Riceverai i dettagli via e-mail."
"The server order id has been set to","L'id dell'ordine sul server è stato impostato su"
"There are no addresses yet.","Non ci sono ancora indirizzi."
"There was an error while removing your coupon code. Please try again.","Si è verificato un errore durante la rimozione del codice coupon. Ti preghiamo di riprovare."
"There was an unexpected error. Please check your entered data and try again.","Si è verificato un errore inaspettato. Ti preghiamo di controllare i dati inseriti e di riprovare."
"These are your recent orders. Click for more details and options.","Questi sono i tuoi ordini recenti. Clicca per maggiori dettagli e opzioni."
"This is a merch product of the above-named band. We want to point out that the article description is a paraphrasing specification in consideration of the imprinted motif.","Questo è merchandising della band sopra indicata. Vogliamo sottolineare che la descrizione dell'articolo è una specifica approssimativa del motivo stampato."
"This is not a valid postcode. Format: {code}","Questo non è un codice postale valido. Formato: {code}"
"This isn't a valid field value.","Questo non è un valore di campo valido."
"This product is out of stock.","Questo prodotto è esaurito."
"Toggle password visibility","Attiva la visualizzazione della password"
"Track my order","Traccia il mio ordine"
"Type what you are looking for...","Scrivi quello che cerchi..."
"Type your opinion","Scrivi la tua opinione"
"Type","Tipo"
"Unfortunately we can't find the page you are looking for.","Purtroppo non riusciamo a trovare la pagina che stai cercando."
"United States","USA"
"Unset {{label}} filter","Disattiva filtro {{label}}"
"Update my preferences","Aggiorna le mie preferenze"
"Update my profile","Aggiorna il mio profilo"
"Update my shipping details","Aggiorna i miei dati di spedizione"
"Use a valid date.","Usa una data valida."
"Use as my default billing address","Usa come indirizzo di fatturazione predefinito"
"Use as my default shipping address","Usa come indirizzo di spedizione predefinito"
"Use my billing data","Usa i miei dati di fatturazione"
"Use my company's address details","Usa l'indirizzo della mia azienda"
"Use my company's address details","Usa l'indirizzo della mia azienda"
"VAT number","Partita IVA"
"Value","Valore"
"View all {department}","Visualizza tutti {department}"
"View all","Vedi tutti"
"View order","Visualizza ordine"
"We are going to reach out to you as soon as possible.","Ti contatteremo il prima possibile."
"We are sorry you failed multiple times. You can contact our support for help.","Ci dispiace, hai effettuato troppi tentativi falliti. Puoi contattare il nostro servizio clienti per chiedere aiuto."
"We are using cookies to give you the best experience on our site.","Utilizziamo i cookie per offrivi la migliore esperienza possibile sul nostro sito."
"We can't find the page","Non riusciamo a trovare la pagina"
"We found other products you might like","Abbiamo trovato altri prodotti che potrebbero piacerti"
"We will send you details regarding the order","Ti invieremo i dettagli dell'ordine"
"We will send you the invoice to given e-mail address","Ti invieremo la fattura all'indirizzo e-mail indicato"
"We've noticed Internal Server Error while rendering this request.","Abbiamo notato un errore interno del server durante la realizzazione di questa richiesta."
"We've sent password reset instructions to your email. Check your inbox and follow the link.","Abbiamo inviato le istruzioni per il reset della password alla tua email. Controlla la tua casella email e segui il link."
"What we can improve?","Cosa possiamo migliorare?"
"Which size fits me?","Quale taglia mi va bene?"
"Wishlist","Lista dei desideri"
"Women fashion","Moda donna"
"Write a product review of your last orders products.","Scrivi una recensione dei tuoi ultimi prodotti ordinati."
"Write a review and get a {voucher} voucher!","Scrivi una recensione e ricevi un {voucher} coupon!"
"You are logged in as","Il tuo login è"
"You are offline","alcune delle funzionalità sono limitate"
"You aren't subscribed to any product alerts.","Nessuna iscrizione ad avvisi di prodotto."
"You can also use {link} to find anything you were looking for.","Puoi anche usare {link} per trovare tutto quello che stavi cercando."
"You can find us on","Puoi trovarci su"
"You can log to your account using e-mail and password defined earlier. On your account you can <b>edit your profile data","</b> controlla <b>storico delle transazioni"
"You can manage your subscription in your {account-settings}.","Puoi gestire la tua iscrizione nel tuo {account-settings}."
"You have been successfully subscribed to our newsletter!","Hai effettuato con successo l'iscrizione alla nostra newsletter!"
"You have been successfully unsubscribed from our newsletter!","Hai effettuato con successo la cancellazione dalla nostra newsletter!"
"You have no items to compare.","Non hai articoli da confrontare."
"You have successfuly placed the order. You can check status of your order by using our <b>delivery status</b> feature. You will receive an order confirmation e-mail with details of your order and a link to track its progress.","Hai effettuato con successo l'ordine. Puoi controllare lo stato del tuo ordine utilizzando la nostra funzione <b>stato di spedizione</b>. Riceverai una e-mail di conferma dell'ordine con i dettagli del tuo ordine e un link per seguirne lo stato di avanzamento."
"You may like these too","Potrebbero piacerti anche questi"
"You must accept the terms and conditions.","È necessario accettare i termini e le condizioni."
"You successfully subscribed yourself to this products stock notifications. You will receive updates about this product in future.","Hai effettuato con successo l'attivazione alle notifiche di stock di questi prodotti. Riceverai aggiornamenti su questo prodotto in futuro."
"You successfully unsupscripted for this stock notification.","Hai annullato con successo l'iscrizione a questa notifica di stock."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Riceverai un'e-mail di conferma dell'ordine con i dettagli del tuo ordine e un link per seguirne lo stato di avanzamento."
"You're logged out","Hai effettuato il logout"
"You're subscribed to the following products and will be notified as soon as they are back in stock.","Sono attivi i seguenti avvisi di prodotti, non appena saranno di nuovo disponibili riceverai un avviso."
"You've entered an incorrect coupon code. Please try again.","Hai inserito un codice coupon errato. Ti preghiamo di riprovare."
"You've entered an incorrect coupon code. Please try again.","Hai inserito un codice coupon errato. Ti preghiamo di riprovare."
"Your Account","Il tuo account"
"Your Google reCAPTCHA validation is invalid.","La verifica di Google reCAPTCHA non è valida."
"Your account","Il tuo account"
"Your coupon has been removed.","Il tuo coupon è stato rimosso."
"Your coupon has been successfully applied.","Il tuo coupon è stato applicato con successo."
"Your email address","Il tuo indirizzo e-mail"
"Your feedback is important for us. Let us know what we could improve.","Il tuo feedback è importante per noi. Comunicaci cosa potremmo migliorare."
"Your order has been received.","Il tuo ordine è stato ricevuto."
"Your order-number is:","Il tuo numero d'ordine è:"
"Your purchase","Il tuo acquisto"
"Your revocation is now in progress.","La tua cancellazione è ora in corso."
"Your shopping cart is empty.","Il tuo carrello è vuoto."
"Your wishlist is empty.","La tua lista dei desideri è vuota."
"Zip-code *","Codice di avviamento postale *"
"Zip-code must have at least 3 letters.","Il CAP deve avere almeno 3 lettere."
"Zip-code","Codice di avviamento postale"
"account settings","impostazioni dell'account"
"as low as","a partire da"
"browse our catalog","sfoglia il nostro catalogo"
"color","colore"
"excl.","escl."
"incl.","incl."
"items per page","articoli per pagina"
"items","articoli"
"login","login"
"or write to us through","o scrivici tramite"
"or","oppure"
"orderStatus_canceled","Cancellato"
"orderStatus_complete","Completato"
"orderStatus_pending","In attesa"
"orderStatus_preorder","In pre-order"
"orderStatus_processing","In elaborazione"
"our search","la nostra ricerca"
"search","ricerca"
"size","taglia"
"to find something beautiful for You!","per trovare qualcosa di bello per te!"
"us a line here","Scrivici qui"
"{count} items","{count} articoli"
"{incl} {rate}% VAT","{incl} {rate}% IVA"
"{incl} {rate}% VAT, Excl. shipping","{incl} {rate} % IVA, Spedizione esclusa"
"{name} is {height} tall and wears size {size}.","{name} è {height} e indossa una taglia {size}."
